País,Número departamento,Departamento,Provincia,Número municipio,Municipio,Circunscripción,Localidad,Recinto,Número Mesa,Código Mesa,Elección,Inscritos,CC,FPV,MTS,UCS,MAS - IPSP,21F,PDC,MNR,PAN-BOL,Votos Válidos,Blancos,Nulos,Estado acta
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Col. Divino Maestro,50588,100320514940057103,Presidente y Vicepresidente,234,139,0,3,1,41,7,13,0,2,206,0,8,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Col. Divino Maestro,50588,100320514940057103,Diputados Uninominales,234,88,0,7,4,35,38,0,11,3,186,23,5,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Col. Divino Maestro,50589,100320514940057104,Presidente y Vicepresidente,230,143,0,2,1,23,14,16,0,3,202,4,8,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Col. Divino Maestro,50589,100320514940057104,Diputados Uninominales,230,101,0,5,4,20,35,0,17,0,182,25,7,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Col. Divino Maestro,50590,100320514940057105,Presidente y Vicepresidente,231,140,0,1,0,38,2,24,0,0,205,0,5,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Col. Divino Maestro,50590,100320514940057105,Diputados Uninominales,231,94,0,2,2,36,32,0,15,0,181,25,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Col. Divino Maestro,50591,100320514940057106,Presidente y Vicepresidente,231,127,0,3,1,41,6,21,1,0,200,2,3,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Col. Divino Maestro,50591,100320514940057106,Diputados Uninominales,231,80,0,8,3,32,27,0,17,0,167,36,2,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Col. Divino Maestro,50592,100320514940057107,Presidente y Vicepresidente,229,117,1,0,0,44,6,20,3,2,193,0,11,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Col. Divino Maestro,50592,100320514940057107,Diputados Uninominales,229,80,0,4,1,36,33,0,16,3,173,22,9,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Col. Divino Maestro,50593,100320514940057108,Presidente y Vicepresidente,230,135,0,2,0,43,2,18,0,0,200,2,8,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Col. Divino Maestro,50593,100320514940057108,Diputados Uninominales,230,86,0,3,1,38,35,0,12,3,178,26,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Col. Divino Maestro,50594,100320514940057109,Presidente y Vicepresidente,231,134,1,0,1,38,6,20,1,4,205,2,10,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Col. Divino Maestro,50594,100320514940057109,Diputados Uninominales,231,93,0,6,2,22,35,0,5,4,167,44,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Col. Divino Maestro,50596,100320514940057111,Presidente y Vicepresidente,227,144,0,2,1,32,5,14,0,2,200,2,7,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Col. Divino Maestro,50596,100320514940057111,Diputados Uninominales,227,100,0,1,2,27,29,0,13,1,173,27,9,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Col. Divino Maestro,50599,100320514940057114,Presidente y Vicepresidente,227,144,0,2,0,30,5,19,2,1,203,2,8,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Col. Divino Maestro,50599,100320514940057114,Diputados Uninominales,227,87,0,4,1,33,27,0,20,1,173,34,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Col. Divino Maestro,50600,100320514940057115,Presidente y Vicepresidente,32,20,0,1,0,5,1,2,0,0,29,0,0,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Col. Divino Maestro,50600,100320514940057115,Diputados Uninominales,32,10,0,0,0,6,2,0,7,0,25,4,0,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,U.E. Jesus Valle,50601,100320514942550501,Presidente y Vicepresidente,89,23,0,0,0,27,1,21,0,2,74,2,5,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,U.E. Jesus Valle,50601,100320514942550501,Diputados Uninominales,89,16,0,4,2,18,9,0,5,0,54,25,2,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,(Cárcel) Penal de Cantumarca,50613,100320514942503601,Presidente y Vicepresidente,231,46,1,1,2,37,5,50,3,1,146,6,7,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,(Cárcel) Penal de Cantumarca,50613,100320514942503601,Diputados Uninominales,231,19,0,0,0,31,14,0,7,1,72,83,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,(Cárcel) Penal de Cantumarca,50614,100320514942503602,Presidente y Vicepresidente,105,19,2,0,0,20,5,19,2,1,68,2,2,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 33,Potosí,(Cárcel) Penal de Cantumarca,50614,100320514942503602,Diputados Uninominales,105,14,0,0,4,16,12,0,1,2,49,22,1,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unidad Educativa Juan Pablo II,50627,100320514940048406,Presidente y Vicepresidente,231,112,0,1,1,58,2,28,2,0,204,0,8,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Unidad Educativa Juan Pablo II,50627,100320514940048406,Diputados Uninominales,231,77,0,7,6,45,25,0,5,2,167,42,3,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unidad Educativa Juan Pablo II,50630,100320514940048409,Presidente y Vicepresidente,231,129,2,4,0,25,9,27,1,3,199,2,11,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Unidad Educativa Juan Pablo II,50630,100320514940048409,Diputados Uninominales,231,86,0,4,6,18,36,0,4,3,157,53,2,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unidad Educativa Juan Pablo II,50631,100320514940048410,Presidente y Vicepresidente,230,110,0,1,0,42,9,34,2,1,199,4,12,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Unidad Educativa Juan Pablo II,50631,100320514940048410,Diputados Uninominales,230,77,0,5,3,29,38,0,5,1,158,50,7,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unidad Educativa Juan Pablo II,50632,100320514940048411,Presidente y Vicepresidente,232,110,1,3,1,42,6,30,2,1,197,2,9,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Unidad Educativa Juan Pablo II,50632,100320514940048411,Diputados Uninominales,232,68,0,6,5,20,33,0,4,2,138,63,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unidad Educativa Juan Pablo II,50633,100320514940048412,Presidente y Vicepresidente,227,103,1,2,2,36,12,38,1,5,200,4,8,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Unidad Educativa Juan Pablo II,50633,100320514940048412,Diputados Uninominales,227,71,0,10,1,23,41,0,6,4,156,54,2,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unidad Educativa Juan Pablo II,50634,100320514940048413,Presidente y Vicepresidente,227,101,0,4,1,46,10,32,0,1,195,4,8,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Unidad Educativa Juan Pablo II,50634,100320514940048413,Diputados Uninominales,227,65,0,11,4,37,30,0,2,3,152,46,9,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unidad Educativa Juan Pablo II,50635,100320514940048414,Presidente y Vicepresidente,228,114,0,0,1,31,15,27,1,3,192,2,10,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Unidad Educativa Juan Pablo II,50635,100320514940048414,Diputados Uninominales,228,79,0,7,7,25,33,0,5,2,158,40,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unidad Educativa Juan Pablo II,50636,100320514940048415,Presidente y Vicepresidente,232,113,0,2,2,41,11,30,1,1,201,4,11,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Unidad Educativa Juan Pablo II,50636,100320514940048415,Diputados Uninominales,232,77,0,2,3,33,36,0,6,4,161,49,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unidad Educativa Juan Pablo II,50637,100320514940048416,Presidente y Vicepresidente,227,119,0,1,1,33,15,25,0,2,196,1,9,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Unidad Educativa Juan Pablo II,50637,100320514940048416,Diputados Uninominales,227,85,0,10,0,30,30,0,6,4,165,40,1,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unidad Educativa Juan Pablo II,50638,100320514940048417,Presidente y Vicepresidente,238,107,2,5,2,45,11,32,1,2,207,3,8,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Unidad Educativa Juan Pablo II,50638,100320514940048417,Diputados Uninominales,238,75,0,23,7,29,27,0,3,3,167,44,7,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unidad Educativa Juan Pablo II,50639,100320514940048418,Presidente y Vicepresidente,237,102,1,2,2,48,14,25,0,3,197,4,11,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Unidad Educativa Juan Pablo II,50639,100320514940048418,Diputados Uninominales,237,74,0,10,8,35,26,0,2,5,160,45,7,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unidad Educativa Juan Pablo II,50640,100320514940048419,Presidente y Vicepresidente,237,106,0,5,0,52,13,25,0,1,202,5,10,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Unidad Educativa Juan Pablo II,50640,100320514940048419,Diputados Uninominales,237,74,0,8,1,36,34,0,6,1,160,52,5,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unidad Educativa Juan Pablo II,50641,100320514940048420,Presidente y Vicepresidente,235,120,2,0,2,47,8,26,0,0,205,2,7,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Unidad Educativa Juan Pablo II,50641,100320514940048420,Diputados Uninominales,235,81,0,4,2,40,42,0,7,2,178,31,5,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unidad Educativa Juan Pablo II,50644,100320514940048423,Presidente y Vicepresidente,236,125,0,2,2,23,10,38,1,2,203,2,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Unidad Educativa Juan Pablo II,50644,100320514940048423,Diputados Uninominales,236,78,0,6,3,16,40,0,12,4,159,49,3,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Unidad Educativa Juan Pablo II,50645,100320514940048424,Presidente y Vicepresidente,110,47,1,0,0,27,4,16,0,1,96,2,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Unidad Educativa Juan Pablo II,50645,100320514940048424,Diputados Uninominales,110,29,0,5,2,16,16,0,1,1,70,32,2,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jesus de Nazaret,50653,100320514942504208,Presidente y Vicepresidente,230,97,1,1,0,50,8,30,1,2,190,7,17,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Esc. Jesus de Nazaret,50653,100320514942504208,Diputados Uninominales,230,54,0,7,2,39,33,0,6,7,148,58,8,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jesus de Nazaret,50654,100320514942504209,Presidente y Vicepresidente,224,100,0,2,0,55,5,29,2,1,194,5,9,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Esc. Jesus de Nazaret,50654,100320514942504209,Diputados Uninominales,224,65,0,5,3,41,30,0,5,2,151,51,6,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jesus de Nazaret,50655,100320514942504210,Presidente y Vicepresidente,226,118,1,1,0,43,14,23,1,0,201,3,11,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Esc. Jesus de Nazaret,50655,100320514942504210,Diputados Uninominales,226,70,0,8,4,33,37,0,5,4,161,50,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Jesus de Nazaret,50658,100320514942504213,Presidente y Vicepresidente,224,88,0,2,2,50,10,38,2,3,195,6,4,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Esc. Jesus de Nazaret,50658,100320514942504213,Diputados Uninominales,224,54,0,10,6,35,28,0,2,1,136,66,3,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Karachipampa,50661,100320514940004601,Presidente y Vicepresidente,220,47,3,5,5,54,10,37,3,0,164,11,19,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Esc. Karachipampa,50661,100320514940004601,Diputados Uninominales,220,29,0,6,6,26,22,0,1,1,91,95,8,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Karachipampa,50663,100320514940004603,Presidente y Vicepresidente,214,47,1,4,5,46,15,38,3,2,161,8,20,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Esc. Karachipampa,50663,100320514940004603,Diputados Uninominales,214,24,0,1,4,26,26,0,1,4,86,89,14,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,,Potosí,Esc. Karachipampa,50664,100320514940004604,Presidente y Vicepresidente,108,22,1,2,2,23,9,17,2,4,82,0,16,Computada
Bolivia,5,Potosí,Tomas Frias,1,Potosí,Circunscripción Uninominal 34,Potosí,Esc. Karachipampa,50664,100320514940004604,Diputados Uninominales,108,11,0,0,1,8,17,0,0,1,38,52,8,Computada
Bolivia,5,Potosí,Antonio Quijarro,3,Porco,,Torcuyo,U.E. San Antonio de Torcuyo,52139,100320539370000101,Presidente y Vicepresidente,126,56,1,1,1,24,12,13,1,1,110,5,10,Computada
Bolivia,5,Potosí,Antonio Quijarro,3,Porco,Circunscripción Uninominal 36,Torcuyo,U.E. San Antonio de Torcuyo,52139,100320539370000101,Diputados Uninominales,126,35,0,3,2,15,21,0,0,2,78,47,0,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Narciso Campero,60076,100320626800005601,Presidente y Vicepresidente,221,125,0,0,2,26,3,9,11,1,177,1,2,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Narciso Campero,60076,100320626800005601,Diputados Uninominales,221,61,0,42,3,18,10,4,29,0,167,10,3,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Narciso Campero,60077,100320626800005602,Presidente y Vicepresidente,215,143,0,1,1,26,1,1,4,0,177,0,2,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Narciso Campero,60077,100320626800005602,Diputados Uninominales,215,75,0,51,5,15,3,1,25,0,175,2,2,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Narciso Campero,60078,100320626800005603,Presidente y Vicepresidente,212,118,1,0,0,26,1,13,11,1,171,2,7,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Narciso Campero,60078,100320626800005603,Diputados Uninominales,212,59,0,45,2,9,11,4,30,0,160,13,7,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Narciso Campero,60080,100320626800005605,Presidente y Vicepresidente,223,128,0,0,1,30,5,8,11,0,183,0,4,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Narciso Campero,60080,100320626800005605,Diputados Uninominales,223,68,0,36,4,13,16,7,32,0,176,7,4,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Narciso Campero,60081,100320626800005606,Presidente y Vicepresidente,28,20,0,0,0,2,0,0,0,0,22,0,0,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Narciso Campero,60081,100320626800005606,Diputados Uninominales,28,9,0,6,1,1,1,0,3,0,21,1,0,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Maria Laura Justiniano,60082,100320626800000201,Presidente y Vicepresidente,217,131,0,0,0,23,7,9,6,0,176,1,6,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Maria Laura Justiniano,60082,100320626800000201,Diputados Uninominales,217,68,0,43,6,11,11,2,26,0,167,9,7,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Maria Laura Justiniano,60083,100320626800000202,Presidente y Vicepresidente,222,144,0,1,4,21,5,8,6,0,189,1,1,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Maria Laura Justiniano,60083,100320626800000202,Diputados Uninominales,222,66,0,55,8,12,7,7,25,0,180,9,2,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Maria Laura Justiniano,60084,100320626800000203,Presidente y Vicepresidente,219,129,0,1,2,27,6,14,7,1,187,0,2,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Maria Laura Justiniano,60084,100320626800000203,Diputados Uninominales,219,78,0,38,2,15,10,10,21,0,174,12,3,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Maria Laura Justiniano,60085,100320626800000204,Presidente y Vicepresidente,216,146,0,0,0,27,3,8,3,0,187,1,2,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Maria Laura Justiniano,60085,100320626800000204,Diputados Uninominales,216,70,0,47,4,17,13,3,19,0,173,15,2,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Maria Laura Justiniano,60086,100320626800000205,Presidente y Vicepresidente,214,137,0,1,1,22,5,10,8,1,185,0,4,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Maria Laura Justiniano,60086,100320626800000205,Diputados Uninominales,214,81,0,34,6,11,8,6,23,0,169,12,8,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Maria Laura Justiniano,60088,100320626800000207,Presidente y Vicepresidente,219,153,0,0,1,20,5,8,12,0,199,0,1,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Maria Laura Justiniano,60088,100320626800000207,Diputados Uninominales,219,72,0,47,3,9,15,3,37,0,186,10,4,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Maria Laura Justiniano,60090,100320626800000209,Presidente y Vicepresidente,222,142,0,1,0,25,1,10,5,0,184,1,2,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Maria Laura Justiniano,60090,100320626800000209,Diputados Uninominales,222,77,0,43,3,17,13,4,20,0,177,8,2,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Maria Laura Justiniano,60091,100320626800000210,Presidente y Vicepresidente,225,150,1,0,2,26,2,6,5,0,192,1,3,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Maria Laura Justiniano,60091,100320626800000210,Diputados Uninominales,225,86,0,53,3,13,8,3,19,0,185,9,2,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Maria Laura Justiniano,60092,100320626800000211,Presidente y Vicepresidente,117,79,0,0,0,10,0,6,2,0,97,0,4,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Maria Laura Justiniano,60092,100320626800000211,Diputados Uninominales,117,47,0,18,5,9,0,3,10,0,92,6,3,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Carmen Echazu,60123,100320626800000801,Presidente y Vicepresidente,219,128,0,1,1,28,4,14,5,0,181,1,6,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Carmen Echazu,60123,100320626800000801,Diputados Uninominales,219,67,0,49,2,13,13,5,19,0,168,16,4,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Carmen Echazu,60124,100320626800000802,Presidente y Vicepresidente,225,137,2,0,0,28,9,10,3,1,190,1,6,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Carmen Echazu,60124,100320626800000802,Diputados Uninominales,225,67,0,40,1,29,15,8,16,0,176,18,3,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Carmen Echazu,60125,100320626800000803,Presidente y Vicepresidente,216,135,0,1,1,28,3,15,7,0,190,0,1,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Carmen Echazu,60125,100320626800000803,Diputados Uninominales,216,60,0,51,4,23,15,6,15,0,174,15,2,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Carmen Echazu,60126,100320626800000804,Presidente y Vicepresidente,221,134,1,0,0,24,8,12,7,1,187,1,8,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Carmen Echazu,60126,100320626800000804,Diputados Uninominales,221,69,0,44,5,19,13,11,15,0,176,14,6,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Carmen Echazu,60127,100320626800000805,Presidente y Vicepresidente,217,137,1,0,1,24,6,7,5,0,181,3,4,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Carmen Echazu,60127,100320626800000805,Diputados Uninominales,217,79,0,40,3,20,11,4,19,0,176,11,1,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Carmen Echazu,60129,100320626800000807,Presidente y Vicepresidente,216,149,0,0,0,21,2,11,3,0,186,2,4,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Carmen Echazu,60129,100320626800000807,Diputados Uninominales,216,69,0,52,2,21,9,1,21,0,175,13,4,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. Carmen Echazu,60130,100320626800000808,Presidente y Vicepresidente,147,84,0,0,0,24,1,10,5,1,125,0,3,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. Carmen Echazu,60130,100320626800000808,Diputados Uninominales,147,37,0,32,1,17,4,5,19,0,115,10,3,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. San Roque,60131,100320626800000501,Presidente y Vicepresidente,229,146,0,1,1,32,1,11,4,0,196,0,2,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,Circunscripción Uninominal 40,Tarija,U.E. San Roque,60131,100320626800000501,Diputados Uninominales,229,68,0,52,3,21,11,4,27,0,186,10,2,Computada
Bolivia,6,Tarija,Cercado,1,Tarija,,Tarija,U.E. San Roque,60132,100320626800000502,Presidente y Vicepresidente,217,139,1,0,2,25,6,14,3,0,190,0,5,Computada
